time_s,method,torque_nm
63.370000,fourth,0.000000e+00
63.380000,fourth,0.000000e+00
63.390000,fourth,0.000000e+00
63.400000,fourth,0.000000e+00
63.410000,fourth,0.000000e+00
63.420000,fourth,0.000000e+00
63.430000,fourth,0.000000e+00
63.440000,fourth,0.000000e+00
63.450000,fourth,0.000000e+00
63.460000,fourth,0.000000e+00
63.470000,fourth,0.000000e+00
63.480000,fourth,0.000000e+00
63.490000,fourth,0.000000e+00
63.500000,fourth,0.000000e+00
63.510000,fourth,0.000000e+00
63.520000,fourth,0.000000e+00
63.530000,fourth,0.000000e+00
63.540000,fourth,0.000000e+00
63.550000,fourth,0.000000e+00
63.560000,fourth,0.000000e+00
63.570000,fourth,0.000000e+00
63.580000,fourth,0.000000e+00
63.590000,fourth,0.000000e+00
63.600000,fourth,0.000000e+00
63.610000,fourth,0.000000e+00
63.620000,fourth,0.000000e+00
63.630000,fourth,0.000000e+00
63.640000,fourth,0.000000e+00
63.650000,fourth,0.000000e+00
63.660000,fourth,0.000000e+00
63.670000,fourth,0.000000e+00
63.680000,fourth,0.000000e+00
63.690000,fourth,0.000000e+00
63.700000,fourth,0.000000e+00
63.710000,fourth,0.000000e+00
63.720000,fourth,0.000000e+00
63.730000,fourth,0.000000e+00
63.740000,fourth,0.000000e+00
63.750000,fourth,0.000000e+00
63.760000,fourth,0.000000e+00
63.770000,fourth,0.000000e+00
63.780000,fourth,0.000000e+00
63.790000,fourth,0.000000e+00
63.800000,fourth,0.000000e+00
63.810000,fourth,0.000000e+00
63.820000,fourth,0.000000e+00
63.830000,fourth,0.000000e+00
63.840000,fourth,0.000000e+00
63.850000,fourth,0.000000e+00
63.860000,fourth,0.000000e+00
63.870000,fourth,0.000000e+00
63.880000,fourth,0.000000e+00
63.890000,fourth,0.000000e+00
63.900000,fourth,0.000000e+00
63.910000,fourth,0.000000e+00
63.920000,fourth,0.000000e+00
63.930000,fourth,0.000000e+00
63.940000,fourth,0.000000e+00
63.950000,fourth,0.000000e+00
63.960000,fourth,0.000000e+00
63.970000,fourth,0.000000e+00
63.980000,fourth,0.000000e+00
63.990000,fourth,0.000000e+00
64.000000,fourth,0.000000e+00
64.010000,fourth,0.000000e+00
64.020000,fourth,0.000000e+00
64.030000,fourth,0.000000e+00
64.040000,fourth,0.000000e+00
64.050000,fourth,0.000000e+00
64.060000,fourth,0.000000e+00
64.070000,fourth,0.000000e+00
64.080000,fourth,0.000000e+00
64.090000,fourth,0.000000e+00
64.100000,fourth,0.000000e+00
64.110000,fourth,0.000000e+00
64.120000,fourth,0.000000e+00
64.130000,fourth,0.000000e+00
64.140000,fourth,0.000000e+00
64.150000,fourth,0.000000e+00
64.160000,fourth,0.000000e+00
64.170000,fourth,0.000000e+00
64.180000,fourth,0.000000e+00
64.190000,fourth,0.000000e+00
64.200000,fourth,0.000000e+00
64.210000,fourth,0.000000e+00
64.220000,fourth,0.000000e+00
64.230000,fourth,0.000000e+00
64.240000,fourth,0.000000e+00
64.250000,fourth,0.000000e+00
64.260000,fourth,0.000000e+00
64.270000,fourth,0.000000e+00
64.280000,fourth,0.000000e+00
64.290000,fourth,0.000000e+00
64.300000,fourth,0.000000e+00
64.310000,fourth,0.000000e+00
64.320000,fourth,0.000000e+00
64.330000,fourth,0.000000e+00
64.340000,fourth,0.000000e+00
64.350000,fourth,0.000000e+00
64.360000,fourth,0.000000e+00
64.370000,fourth,0.000000e+00
64.380000,fourth,0.000000e+00
64.390000,fourth,0.000000e+00
64.400000,fourth,0.000000e+00
64.410000,fourth,0.000000e+00
64.420000,fourth,0.000000e+00
64.430000,fourth,0.000000e+00
64.440000,fourth,0.000000e+00
64.450000,fourth,0.000000e+00
64.460000,fourth,0.000000e+00
64.470000,fourth,0.000000e+00
64.480000,fourth,0.000000e+00
64.490000,fourth,0.000000e+00
64.500000,fourth,0.000000e+00
64.510000,fourth,0.000000e+00
64.520000,fourth,0.000000e+00
64.530000,fourth,0.000000e+00
64.540000,fourth,0.000000e+00
64.550000,fourth,0.000000e+00
64.560000,fourth,0.000000e+00
64.570000,fourth,0.000000e+00
64.580000,fourth,0.000000e+00
64.590000,fourth,0.000000e+00
64.600000,fourth,0.000000e+00
64.610000,fourth,0.000000e+00
64.620000,fourth,0.000000e+00
64.630000,fourth,0.000000e+00
64.640000,fourth,0.000000e+00
64.650000,fourth,0.000000e+00
64.660000,fourth,0.000000e+00
64.670000,fourth,0.000000e+00
64.680000,fourth,0.000000e+00
64.690000,fourth,0.000000e+00
64.700000,fourth,0.000000e+00
64.710000,fourth,0.000000e+00
64.720000,fourth,0.000000e+00
64.730000,fourth,0.000000e+00
64.740000,fourth,0.000000e+00
64.750000,fourth,0.000000e+00
64.760000,fourth,0.000000e+00
64.770000,fourth,0.000000e+00
64.780000,fourth,0.000000e+00
64.790000,fourth,0.000000e+00
64.800000,fourth,0.000000e+00
64.810000,fourth,0.000000e+00
64.820000,fourth,0.000000e+00
64.830000,fourth,0.000000e+00
64.840000,fourth,0.000000e+00
64.850000,fourth,0.000000e+00
64.860000,fourth,0.000000e+00
64.870000,fourth,0.000000e+00
64.880000,fourth,0.000000e+00
64.890000,fourth,0.000000e+00
64.900000,fourth,0.000000e+00
64.910000,fourth,0.000000e+00
64.920000,fourth,0.000000e+00
64.930000,fourth,0.000000e+00
64.940000,fourth,0.000000e+00
64.950000,fourth,0.000000e+00
64.960000,fourth,0.000000e+00
64.970000,fourth,0.000000e+00
64.980000,fourth,0.000000e+00
64.990000,fourth,0.000000e+00
65.000000,fourth,0.000000e+00
65.010000,fourth,0.000000e+00
65.020000,fourth,0.000000e+00
65.030000,fourth,0.000000e+00
65.040000,fourth,0.000000e+00
65.050000,fourth,0.000000e+00
65.060000,fourth,0.000000e+00
65.070000,fourth,0.000000e+00
65.080000,fourth,0.000000e+00
65.090000,fourth,0.000000e+00
65.100000,fourth,0.000000e+00
65.110000,fourth,0.000000e+00
65.120000,fourth,0.000000e+00
65.130000,fourth,0.000000e+00
65.140000,fourth,0.000000e+00
65.150000,fourth,0.000000e+00
65.160000,fourth,0.000000e+00
65.170000,fourth,0.000000e+00
65.180000,fourth,0.000000e+00
65.190000,fourth,0.000000e+00
65.200000,fourth,0.000000e+00
65.210000,fourth,0.000000e+00
65.220000,fourth,0.000000e+00
65.230000,fourth,0.000000e+00
65.240000,fourth,0.000000e+00
65.250000,fourth,0.000000e+00
65.260000,fourth,0.000000e+00
65.270000,fourth,0.000000e+00
65.280000,fourth,0.000000e+00
65.290000,fourth,0.000000e+00
65.300000,fourth,0.000000e+00
65.310000,fourth,0.000000e+00
65.320000,fourth,0.000000e+00
65.330000,fourth,0.000000e+00
65.340000,fourth,0.000000e+00
65.350000,fourth,0.000000e+00
65.360000,fourth,0.000000e+00
65.370000,fourth,0.000000e+00
65.380000,fourth,0.000000e+00
65.390000,fourth,0.000000e+00
65.400000,fourth,0.000000e+00
65.410000,fourth,0.000000e+00
65.420000,fourth,0.000000e+00
65.430000,fourth,0.000000e+00
65.440000,fourth,0.000000e+00
65.450000,fourth,0.000000e+00
65.460000,fourth,0.000000e+00
65.470000,fourth,0.000000e+00
65.480000,fourth,0.000000e+00
65.490000,fourth,0.000000e+00
65.500000,fourth,0.000000e+00
65.510000,fourth,0.000000e+00
65.520000,fourth,0.000000e+00
65.530000,fourth,0.000000e+00
65.540000,fourth,0.000000e+00
65.550000,fourth,0.000000e+00
65.560000,fourth,0.000000e+00
65.570000,fourth,0.000000e+00
65.580000,fourth,0.000000e+00
65.590000,fourth,0.000000e+00
65.600000,fourth,0.000000e+00
65.610000,fourth,0.000000e+00
65.620000,fourth,0.000000e+00
65.630000,fourth,0.000000e+00
65.640000,fourth,0.000000e+00
65.650000,fourth,0.000000e+00
65.660000,fourth,0.000000e+00
65.670000,fourth,0.000000e+00
65.680000,fourth,0.000000e+00
65.690000,fourth,0.000000e+00
65.700000,fourth,0.000000e+00
65.710000,fourth,0.000000e+00
65.720000,fourth,0.000000e+00
65.730000,fourth,0.000000e+00
65.740000,fourth,0.000000e+00
65.750000,fourth,0.000000e+00
65.760000,fourth,0.000000e+00
65.770000,fourth,0.000000e+00
65.780000,fourth,0.000000e+00
65.790000,fourth,0.000000e+00
65.800000,fourth,0.000000e+00
65.810000,fourth,0.000000e+00
65.820000,fourth,0.000000e+00
65.830000,fourth,0.000000e+00
65.840000,fourth,0.000000e+00
65.850000,fourth,0.000000e+00
65.860000,fourth,0.000000e+00
65.870000,fourth,0.000000e+00
65.880000,fourth,0.000000e+00
65.890000,fourth,0.000000e+00
65.900000,fourth,0.000000e+00
65.910000,fourth,0.000000e+00
65.920000,fourth,0.000000e+00
65.930000,fourth,0.000000e+00
65.940000,fourth,0.000000e+00
65.950000,fourth,0.000000e+00
65.960000,fourth,0.000000e+00
65.970000,fourth,0.000000e+00
65.980000,fourth,0.000000e+00
65.990000,fourth,0.000000e+00
66.000000,fourth,0.000000e+00
66.010000,fourth,0.000000e+00
66.020000,fourth,0.000000e+00
66.030000,fourth,0.000000e+00
66.040000,fourth,0.000000e+00
66.050000,fourth,0.000000e+00
66.060000,fourth,0.000000e+00
66.070000,fourth,0.000000e+00
66.080000,fourth,0.000000e+00
66.090000,fourth,0.000000e+00
66.100000,fourth,0.000000e+00
66.110000,fourth,0.000000e+00
66.120000,fourth,0.000000e+00
66.130000,fourth,0.000000e+00
66.140000,fourth,0.000000e+00
66.150000,fourth,0.000000e+00
66.160000,fourth,0.000000e+00
66.170000,fourth,0.000000e+00
66.180000,fourth,0.000000e+00
66.190000,fourth,0.000000e+00
66.200000,fourth,0.000000e+00
66.210000,fourth,0.000000e+00
66.220000,fourth,0.000000e+00
66.230000,fourth,0.000000e+00
66.240000,fourth,0.000000e+00
66.250000,fourth,0.000000e+00
66.260000,fourth,0.000000e+00
66.270000,fourth,0.000000e+00
66.280000,fourth,0.000000e+00
66.290000,fourth,0.000000e+00
66.300000,fourth,0.000000e+00
66.310000,fourth,0.000000e+00
66.320000,fourth,0.000000e+00
66.330000,fourth,0.000000e+00
66.340000,fourth,0.000000e+00
66.350000,fourth,0.000000e+00
66.360000,fourth,0.000000e+00
66.370000,fourth,0.000000e+00
66.380000,fourth,0.000000e+00
66.390000,fourth,0.000000e+00
66.400000,fourth,0.000000e+00
66.410000,fourth,0.000000e+00
66.420000,fourth,0.000000e+00
66.430000,fourth,0.000000e+00
66.440000,fourth,0.000000e+00
66.450000,fourth,0.000000e+00
66.460000,fourth,0.000000e+00
66.470000,fourth,0.000000e+00
66.480000,fourth,0.000000e+00
66.490000,fourth,0.000000e+00
66.500000,fourth,0.000000e+00
66.510000,fourth,0.000000e+00
66.520000,fourth,0.000000e+00
66.530000,fourth,0.000000e+00
66.540000,fourth,0.000000e+00
66.550000,fourth,0.000000e+00
66.560000,fourth,0.000000e+00
66.570000,fourth,0.000000e+00
66.580000,fourth,0.000000e+00
66.590000,fourth,0.000000e+00
66.600000,fourth,0.000000e+00
66.610000,fourth,0.000000e+00
66.620000,fourth,0.000000e+00
66.630000,fourth,0.000000e+00
66.640000,fourth,0.000000e+00
66.650000,fourth,0.000000e+00
66.660000,fourth,0.000000e+00
66.670000,fourth,0.000000e+00
66.680000,fourth,0.000000e+00
66.690000,fourth,0.000000e+00
66.700000,fourth,0.000000e+00
66.710000,fourth,0.000000e+00
66.720000,fourth,0.000000e+00
66.730000,fourth,0.000000e+00
66.740000,fourth,0.000000e+00
66.750000,fourth,0.000000e+00
66.760000,fourth,0.000000e+00
66.770000,fourth,0.000000e+00
66.780000,fourth,0.000000e+00
66.790000,fourth,0.000000e+00
66.800000,fourth,0.000000e+00
66.810000,fourth,0.000000e+00
66.820000,fourth,0.000000e+00
66.830000,fourth,0.000000e+00
66.840000,fourth,0.000000e+00
66.850000,fourth,0.000000e+00
66.860000,fourth,0.000000e+00
66.870000,fourth,0.000000e+00
66.880000,fourth,0.000000e+00
66.890000,fourth,0.000000e+00
66.900000,fourth,0.000000e+00
66.910000,fourth,0.000000e+00
66.920000,fourth,0.000000e+00
66.930000,fourth,0.000000e+00
66.940000,fourth,0.000000e+00
66.950000,fourth,0.000000e+00
66.960000,fourth,0.000000e+00
66.970000,fourth,0.000000e+00
66.980000,fourth,0.000000e+00
66.990000,fourth,0.000000e+00
67.000000,fourth,0.000000e+00
67.010000,fourth,0.000000e+00
67.020000,fourth,0.000000e+00
67.030000,fourth,0.000000e+00
67.040000,fourth,0.000000e+00
67.050000,fourth,0.000000e+00
67.060000,fourth,0.000000e+00
67.070000,fourth,0.000000e+00
67.080000,fourth,0.000000e+00
67.090000,fourth,0.000000e+00
67.100000,fourth,0.000000e+00
67.110000,fourth,0.000000e+00
67.120000,fourth,0.000000e+00
67.130000,fourth,0.000000e+00
67.140000,fourth,0.000000e+00
67.150000,fourth,0.000000e+00
67.160000,fourth,0.000000e+00
67.170000,fourth,0.000000e+00
67.180000,fourth,0.000000e+00
67.190000,fourth,0.000000e+00
67.200000,fourth,0.000000e+00
67.210000,fourth,0.000000e+00
67.220000,fourth,0.000000e+00
67.230000,fourth,0.000000e+00
67.240000,fourth,0.000000e+00
67.250000,fourth,0.000000e+00
67.260000,fourth,0.000000e+00
67.270000,fourth,0.000000e+00
67.280000,fourth,0.000000e+00
67.290000,fourth,0.000000e+00
67.300000,fourth,0.000000e+00
67.310000,fourth,0.000000e+00
67.320000,fourth,0.000000e+00
67.330000,fourth,0.000000e+00
67.340000,fourth,0.000000e+00
67.350000,fourth,0.000000e+00
67.360000,fourth,0.000000e+00
67.370000,fourth,0.000000e+00
67.380000,fourth,0.000000e+00
67.390000,fourth,0.000000e+00
67.400000,fourth,0.000000e+00
67.410000,fourth,0.000000e+00
67.420000,fourth,0.000000e+00
67.430000,fourth,0.000000e+00
67.440000,fourth,0.000000e+00
67.450000,fourth,0.000000e+00
67.460000,fourth,0.000000e+00
67.470000,fourth,0.000000e+00
67.480000,fourth,0.000000e+00
67.490000,fourth,0.000000e+00
67.500000,fourth,0.000000e+00
67.510000,fourth,0.000000e+00
67.520000,fourth,0.000000e+00
67.530000,fourth,0.000000e+00
67.540000,fourth,0.000000e+00
67.550000,fourth,0.000000e+00
67.560000,fourth,0.000000e+00
67.570000,fourth,0.000000e+00
67.580000,fourth,0.000000e+00
67.590000,fourth,0.000000e+00
67.600000,fourth,0.000000e+00
67.610000,fourth,0.000000e+00
67.620000,fourth,0.000000e+00
67.630000,fourth,0.000000e+00
67.640000,fourth,0.000000e+00
67.650000,fourth,0.000000e+00
67.660000,fourth,0.000000e+00
67.670000,fourth,0.000000e+00
67.680000,fourth,0.000000e+00
67.690000,fourth,0.000000e+00
67.700000,fourth,0.000000e+00
67.710000,fourth,0.000000e+00
67.720000,fourth,0.000000e+00
67.730000,fourth,0.000000e+00
67.740000,fourth,0.000000e+00
67.750000,fourth,0.000000e+00
67.760000,fourth,0.000000e+00
67.770000,fourth,0.000000e+00
67.780000,fourth,0.000000e+00
67.790000,fourth,0.000000e+00
67.800000,fourth,0.000000e+00
67.810000,fourth,0.000000e+00
67.820000,fourth,0.000000e+00
67.830000,fourth,0.000000e+00
67.840000,fourth,0.000000e+00
67.850000,fourth,0.000000e+00
67.860000,fourth,0.000000e+00
67.870000,fourth,0.000000e+00
67.880000,fourth,0.000000e+00
67.890000,fourth,0.000000e+00
67.900000,fourth,0.000000e+00
67.910000,fourth,0.000000e+00
67.920000,fourth,0.000000e+00
67.930000,fourth,0.000000e+00
67.940000,fourth,0.000000e+00
67.950000,fourth,0.000000e+00
67.960000,fourth,0.000000e+00
67.970000,fourth,0.000000e+00
67.980000,fourth,0.000000e+00
67.990000,fourth,0.000000e+00
68.000000,fourth,0.000000e+00
68.010000,fourth,0.000000e+00
68.020000,fourth,0.000000e+00
68.030000,fourth,0.000000e+00
68.040000,fourth,0.000000e+00
68.050000,fourth,0.000000e+00
68.060000,fourth,0.000000e+00
68.070000,fourth,0.000000e+00
68.080000,fourth,0.000000e+00
68.090000,fourth,0.000000e+00
68.100000,fourth,0.000000e+00
68.110000,fourth,0.000000e+00
68.120000,fourth,0.000000e+00
68.130000,fourth,0.000000e+00
68.140000,fourth,0.000000e+00
68.150000,fourth,0.000000e+00
68.160000,fourth,0.000000e+00
68.170000,fourth,0.000000e+00
68.180000,fourth,0.000000e+00
68.190000,fourth,0.000000e+00
68.200000,fourth,0.000000e+00
68.210000,fourth,0.000000e+00
68.220000,fourth,0.000000e+00
68.230000,fourth,0.000000e+00
68.240000,fourth,0.000000e+00
68.250000,fourth,0.000000e+00
68.260000,fourth,0.000000e+00
68.270000,fourth,0.000000e+00
68.280000,fourth,0.000000e+00
68.290000,fourth,0.000000e+00
68.300000,fourth,0.000000e+00
68.310000,fourth,0.000000e+00
68.320000,fourth,0.000000e+00
68.330000,fourth,0.000000e+00
68.340000,fourth,0.000000e+00
68.350000,fourth,0.000000e+00
68.360000,fourth,0.000000e+00
68.370000,fourth,0.000000e+00
68.380000,fourth,0.000000e+00
68.390000,fourth,0.000000e+00
68.400000,fourth,0.000000e+00
68.410000,fourth,0.000000e+00
68.420000,fourth,0.000000e+00
68.430000,fourth,0.000000e+00
68.440000,fourth,0.000000e+00
68.450000,fourth,0.000000e+00
68.460000,fourth,0.000000e+00
68.470000,fourth,0.000000e+00
68.480000,fourth,0.000000e+00
68.490000,fourth,0.000000e+00
68.500000,fourth,0.000000e+00
68.510000,fourth,0.000000e+00
68.520000,fourth,0.000000e+00
68.530000,fourth,0.000000e+00
68.540000,fourth,0.000000e+00
68.550000,fourth,0.000000e+00
68.560000,fourth,0.000000e+00
68.570000,fourth,0.000000e+00
68.580000,fourth,0.000000e+00
68.590000,fourth,0.000000e+00
68.600000,fourth,0.000000e+00
68.610000,fourth,0.000000e+00
68.620000,fourth,0.000000e+00
68.630000,fourth,0.000000e+00
68.640000,fourth,0.000000e+00
68.650000,fourth,0.000000e+00
68.660000,fourth,0.000000e+00
68.670000,fourth,0.000000e+00
68.680000,fourth,0.000000e+00
68.690000,fourth,0.000000e+00
68.700000,fourth,0.000000e+00
68.710000,fourth,0.000000e+00
68.720000,fourth,0.000000e+00
68.730000,fourth,0.000000e+00
68.740000,fourth,0.000000e+00
68.750000,fourth,0.000000e+00
68.760000,fourth,0.000000e+00
68.770000,fourth,0.000000e+00
68.780000,fourth,0.000000e+00
68.790000,fourth,0.000000e+00
68.800000,fourth,0.000000e+00
68.810000,fourth,0.000000e+00
68.820000,fourth,0.000000e+00
68.830000,fourth,0.000000e+00
68.840000,fourth,0.000000e+00
68.850000,fourth,0.000000e+00
68.860000,fourth,0.000000e+00
68.870000,fourth,0.000000e+00
68.880000,fourth,0.000000e+00
68.890000,fourth,0.000000e+00
68.900000,fourth,0.000000e+00
68.910000,fourth,0.000000e+00
68.920000,fourth,0.000000e+00
68.930000,fourth,0.000000e+00
68.940000,fourth,0.000000e+00
68.950000,fourth,0.000000e+00
68.960000,fourth,0.000000e+00
68.970000,fourth,0.000000e+00
68.980000,fourth,0.000000e+00
68.990000,fourth,0.000000e+00
69.000000,fourth,0.000000e+00
69.010000,fourth,0.000000e+00
69.020000,fourth,0.000000e+00
69.030000,fourth,0.000000e+00
69.040000,fourth,0.000000e+00
69.050000,fourth,0.000000e+00
69.060000,fourth,0.000000e+00
69.070000,fourth,0.000000e+00
69.080000,fourth,0.000000e+00
69.090000,fourth,0.000000e+00
69.100000,fourth,0.000000e+00
69.110000,fourth,0.000000e+00
69.120000,fourth,0.000000e+00
69.130000,fourth,0.000000e+00
69.140000,fourth,0.000000e+00
69.150000,fourth,0.000000e+00
69.160000,fourth,0.000000e+00
69.170000,fourth,0.000000e+00
69.180000,fourth,0.000000e+00
69.190000,fourth,0.000000e+00
69.200000,fourth,0.000000e+00
69.210000,fourth,0.000000e+00
69.220000,fourth,0.000000e+00
69.230000,fourth,0.000000e+00
69.240000,fourth,0.000000e+00
69.250000,fourth,0.000000e+00
69.260000,fourth,0.000000e+00
69.270000,fourth,0.000000e+00
69.280000,fourth,0.000000e+00
69.290000,fourth,0.000000e+00
69.300000,fourth,0.000000e+00
69.310000,fourth,0.000000e+00
69.320000,fourth,0.000000e+00
69.330000,fourth,0.000000e+00
69.340000,fourth,0.000000e+00
69.350000,fourth,0.000000e+00
69.360000,fourth,0.000000e+00
69.370000,fourth,0.000000e+00
69.380000,fourth,0.000000e+00
69.390000,fourth,0.000000e+00
69.400000,fourth,0.000000e+00
69.410000,fourth,0.000000e+00
69.420000,fourth,0.000000e+00
69.430000,fourth,0.000000e+00
69.440000,fourth,0.000000e+00
69.450000,fourth,0.000000e+00
69.460000,fourth,0.000000e+00
69.470000,fourth,0.000000e+00
69.480000,fourth,0.000000e+00
69.490000,fourth,0.000000e+00
69.500000,fourth,0.000000e+00
69.510000,fourth,0.000000e+00
69.520000,fourth,0.000000e+00
69.530000,fourth,0.000000e+00
69.540000,fourth,0.000000e+00
69.550000,fourth,0.000000e+00
69.560000,fourth,0.000000e+00
69.570000,fourth,0.000000e+00
69.580000,fourth,0.000000e+00
69.590000,fourth,0.000000e+00
69.600000,fourth,0.000000e+00
69.610000,fourth,0.000000e+00
69.620000,fourth,0.000000e+00
69.630000,fourth,0.000000e+00
69.640000,fourth,0.000000e+00
69.650000,fourth,0.000000e+00
69.660000,fourth,0.000000e+00
69.670000,fourth,0.000000e+00
69.680000,fourth,0.000000e+00
69.690000,fourth,0.000000e+00
69.700000,fourth,0.000000e+00
69.710000,fourth,0.000000e+00
69.720000,fourth,0.000000e+00
69.730000,fourth,0.000000e+00
69.740000,fourth,0.000000e+00
69.750000,fourth,0.000000e+00
69.760000,fourth,0.000000e+00
69.770000,fourth,0.000000e+00
69.780000,fourth,0.000000e+00
69.790000,fourth,0.000000e+00
69.800000,fourth,0.000000e+00
69.810000,fourth,0.000000e+00
69.820000,fourth,0.000000e+00
69.830000,fourth,0.000000e+00
69.840000,fourth,0.000000e+00
69.850000,fourth,0.000000e+00
69.860000,fourth,0.000000e+00
69.870000,fourth,0.000000e+00
69.880000,fourth,0.000000e+00
69.890000,fourth,0.000000e+00
69.900000,fourth,0.000000e+00
69.910000,fourth,0.000000e+00
69.920000,fourth,0.000000e+00
69.930000,fourth,0.000000e+00
69.940000,fourth,0.000000e+00
69.950000,fourth,0.000000e+00
69.960000,fourth,0.000000e+00
69.970000,fourth,0.000000e+00
69.980000,fourth,0.000000e+00
69.990000,fourth,0.000000e+00
70.000000,fourth,0.000000e+00
70.010000,fourth,0.000000e+00
70.020000,fourth,0.000000e+00
70.030000,fourth,0.000000e+00
70.040000,fourth,0.000000e+00
70.050000,fourth,0.000000e+00
70.060000,fourth,0.000000e+00
70.070000,fourth,0.000000e+00
70.080000,fourth,0.000000e+00
70.090000,fourth,0.000000e+00
70.100000,fourth,0.000000e+00
70.110000,fourth,0.000000e+00
70.120000,fourth,0.000000e+00
70.130000,fourth,0.000000e+00
70.140000,fourth,0.000000e+00
70.150000,fourth,0.000000e+00
70.160000,fourth,0.000000e+00
70.170000,fourth,0.000000e+00
70.180000,fourth,0.000000e+00
70.190000,fourth,0.000000e+00
70.200000,fourth,0.000000e+00
70.210000,fourth,0.000000e+00
70.220000,fourth,0.000000e+00
70.230000,fourth,0.000000e+00
70.240000,fourth,0.000000e+00
70.250000,fourth,0.000000e+00
70.260000,fourth,0.000000e+00
70.270000,fourth,0.000000e+00
70.280000,fourth,0.000000e+00
70.290000,fourth,0.000000e+00
70.300000,fourth,0.000000e+00
70.310000,fourth,0.000000e+00
70.320000,fourth,0.000000e+00
70.330000,fourth,0.000000e+00
70.340000,fourth,0.000000e+00
70.350000,fourth,0.000000e+00
70.360000,fourth,0.000000e+00
70.370000,fourth,0.000000e+00
70.380000,fourth,0.000000e+00
70.390000,fourth,0.000000e+00
70.400000,fourth,0.000000e+00
70.410000,fourth,0.000000e+00
70.420000,fourth,0.000000e+00
70.430000,fourth,0.000000e+00
70.440000,fourth,0.000000e+00
70.450000,fourth,0.000000e+00
70.460000,fourth,0.000000e+00
70.470000,fourth,0.000000e+00
70.480000,fourth,0.000000e+00
70.490000,fourth,0.000000e+00
70.500000,fourth,0.000000e+00
70.510000,fourth,0.000000e+00
70.520000,fourth,0.000000e+00
70.530000,fourth,0.000000e+00
70.540000,fourth,0.000000e+00
70.550000,fourth,0.000000e+00
70.560000,fourth,0.000000e+00
70.570000,fourth,0.000000e+00
70.580000,fourth,0.000000e+00
70.590000,fourth,0.000000e+00
70.600000,fourth,0.000000e+00
70.610000,fourth,0.000000e+00
70.620000,fourth,0.000000e+00
70.630000,fourth,0.000000e+00
70.640000,fourth,0.000000e+00
70.650000,fourth,0.000000e+00
70.660000,fourth,0.000000e+00
70.670000,fourth,0.000000e+00
70.680000,fourth,0.000000e+00
70.690000,fourth,0.000000e+00
70.700000,fourth,0.000000e+00
70.710000,fourth,0.000000e+00
70.720000,fourth,0.000000e+00
70.730000,fourth,0.000000e+00
70.740000,fourth,0.000000e+00
70.750000,fourth,0.000000e+00
70.760000,fourth,0.000000e+00
70.770000,fourth,0.000000e+00
70.780000,fourth,0.000000e+00
70.790000,fourth,0.000000e+00
70.800000,fourth,0.000000e+00
70.810000,fourth,0.000000e+00
70.820000,fourth,0.000000e+00
70.830000,fourth,0.000000e+00
70.840000,fourth,0.000000e+00
70.850000,fourth,0.000000e+00
70.860000,fourth,0.000000e+00
70.870000,fourth,0.000000e+00
70.880000,fourth,0.000000e+00
70.890000,fourth,0.000000e+00
70.900000,fourth,0.000000e+00
70.910000,fourth,0.000000e+00
70.920000,fourth,0.000000e+00
70.930000,fourth,0.000000e+00
70.940000,fourth,0.000000e+00
70.950000,fourth,0.000000e+00
70.960000,fourth,0.000000e+00
70.970000,fourth,0.000000e+00
70.980000,fourth,0.000000e+00
70.990000,fourth,0.000000e+00
71.000000,fourth,0.000000e+00
71.010000,fourth,0.000000e+00
71.020000,fourth,0.000000e+00
71.030000,fourth,0.000000e+00
71.040000,fourth,0.000000e+00
71.050000,fourth,0.000000e+00
71.060000,fourth,0.000000e+00
71.070000,fourth,0.000000e+00
71.080000,fourth,0.000000e+00
71.090000,fourth,0.000000e+00
71.100000,fourth,0.000000e+00
71.110000,fourth,0.000000e+00
71.120000,fourth,0.000000e+00
71.130000,fourth,0.000000e+00
71.140000,fourth,0.000000e+00
71.150000,fourth,0.000000e+00
71.160000,fourth,0.000000e+00
71.170000,fourth,0.000000e+00
71.180000,fourth,0.000000e+00
71.190000,fourth,0.000000e+00
71.200000,fourth,0.000000e+00
71.210000,fourth,0.000000e+00
71.220000,fourth,0.000000e+00
71.230000,fourth,0.000000e+00
71.240000,fourth,0.000000e+00
71.250000,fourth,0.000000e+00
71.260000,fourth,0.000000e+00
71.270000,fourth,0.000000e+00
71.280000,fourth,0.000000e+00
71.290000,fourth,0.000000e+00
71.300000,fourth,0.000000e+00
71.310000,fourth,0.000000e+00
71.320000,fourth,0.000000e+00
71.330000,fourth,0.000000e+00
71.340000,fourth,0.000000e+00
71.350000,fourth,0.000000e+00
71.360000,fourth,0.000000e+00
71.370000,fourth,0.000000e+00
71.380000,fourth,0.000000e+00
71.390000,fourth,0.000000e+00
71.400000,fourth,0.000000e+00
71.410000,fourth,0.000000e+00
71.420000,fourth,0.000000e+00
71.430000,fourth,0.000000e+00
71.440000,fourth,0.000000e+00
71.450000,fourth,0.000000e+00
71.460000,fourth,0.000000e+00
71.470000,fourth,0.000000e+00
71.480000,fourth,0.000000e+00
71.490000,fourth,0.000000e+00
71.500000,fourth,0.000000e+00
71.510000,fourth,0.000000e+00
71.520000,fourth,0.000000e+00
71.530000,fourth,0.000000e+00
71.540000,fourth,0.000000e+00
71.550000,fourth,0.000000e+00
71.560000,fourth,0.000000e+00
71.570000,fourth,0.000000e+00
71.580000,fourth,0.000000e+00
